text,rating,date,lang
Third season please!,5,2025-07-20 11:47:25,en
good 👍👍👍,5,2025-07-20 10:18:05,en
my game not started,5,2025-07-20 10:11:50,en
⭐️⭐️⭐️⭐️⭐️⭐️⭐️,5,2025-07-20 08:52:30,en
even tho it takes long to load it is still a good game every thing else is amazing keep up the great work like a good boy,4,2025-07-20 07:21:40,en
is this game not for mobile? always black screen kill my mood to play,1,2025-07-20 06:41:47,en
"Sering ngebug.. minim optimalisasi, loading dan in-game",2,2025-07-20 06:33:40,en
"good, amazing graphics and I enjoy playing this game!!",5,2025-07-20 02:48:17,en
While it does seem like a good game. It requires an insane amount of data to even just play. I find myself constant deleting other things yet it still not being enough. And though it may also play in with Data use. I find it is incredibly slow and laggy,2,2025-07-20 01:46:17,en
clunky fighting and disappointing weapons fall what could have been good.,1,2025-07-19 23:48:51,en
best solo leveling games,5,2025-07-19 23:22:47,en
animation is so good for anime fan's you loved the game,5,2025-07-19 22:34:12,en
it's not my phone so ignore the profile picture this game is very good I play that game all day it's very interesting and I am an anime fan solo leveling on top 😎🎩 and with the very high graphics it's very good like this game is very good!! I am almost at the beru but I can't defeat him I got defeated by beru 20 Times ok that's it,5,2025-07-19 21:52:42,en
ek star bhi diya ye aachi baat hai. Verna ye game star ke kabil hu nhi hai.,1,2025-07-19 19:47:18,en
this waste of time no game only video comming and downloading files in my history waste game i see,1,2025-07-19 11:58:22,en
good game good graphic,5,2025-07-19 10:05:19,en
Best game yeri love this game,5,2025-07-19 09:52:28,en
"I love playing this game, mostly cause I saw the manga and anime too, now haveing to get to experience all the heat myself is just amazing, 🔥🔥 it's fun and challenging. Great job on this one guys",5,2025-07-19 09:01:44,en
you get strong to early in the game there basicly no place for struggle to advance to get powerfull you just get good item to early,2,2025-07-19 06:56:27,en
"Dropped from 5 stars to 3 stars, the last update has not been great. The Asian spice girls were not the best story decision. There's a few new games out and I think they could focus on this one more. But I get it, still love the game, but dropped the stars and I hope you focus on this one more.",3,2025-07-19 05:54:07,en
"I do love this game and as a collector I can collect any characters and weapons for free but the problem is that lately this game is lagging quite a lot and I don't know if it is just for me but in a certain mode(instance dungeon) my health just goes straight to 39K to 0 in just a second without getting hit (previously beaten levels too) the boss is twin-headed ogre. please look at the matters, mainly second one.",4,2025-07-19 03:24:05,en
"The game is totally a waste of time because it's loading step already take 10 mi 🙂, Boring",1,2025-07-19 03:00:15,en
useless game no need for all this anime,1,2025-07-19 01:49:25,en
stuck at loading screen,1,2025-07-18 23:07:05,en
awesome graphics,5,2025-07-18 21:26:53,en
"I can't get into the game. Before you Collab with them, I could, but now it downloads 100% and then I don't see any movement from it and I can't get into the game at all.Please advise.",5,2025-07-18 20:07:24,en
solo leveling is a best game in all world,5,2025-07-18 20:02:25,en
The tap the screen button does not appear,1,2025-07-18 19:33:06,en
"Very professional design made in a hunter way. It's a bit heavy to navigate in some cases, as it is a bit too sluggish 😐 Some updates are great, some a bit less, still the hunters have okay design 😀 The ones that I like the most are the Japanese Hunters. I believe they are the best designed ones ❤ I wish they would be more missions during &/ between the special events, it feels boring 😐",5,2025-07-18 18:27:58,en
It's an amazing game l really like it Even if someone didn't watch the anime or manhwa he can still know the story through this game,5,2025-07-18 17:41:44,en
"solo leveling From the name itself it becomes clear that it will be a game like solo leveling and that is right, it is exactly like the story and this game is very fun, tough, easy and interesting as well. I enjoy playing it a lot and I also enjoy doing quests in it. This game is full of fun. Whatever I say about it, it is very less but it consumes a lot of net to play it and it also takes time to open but it doesn't hang and its quality is also great, to the extent that it even has a guild 😉",4,2025-07-18 16:14:30,en
it is a nice game that I've played but it says when i try to join it says server security error pls try again,3,2025-07-18 15:52:07,en
"this is not good my phone just got stuck! game just won't load after installation, even after 100% download table!!!",1,2025-07-18 15:46:04,en
insufficient soldiers came in shadow soldiers,1,2025-07-18 15:18:32,en
very bad game download many files disgusting very bad,1,2025-07-18 13:27:22,en
☺️,5,2025-07-18 12:26:37,en
cant play after the update game always shutsdown,3,2025-07-18 09:21:23,en
"This game of course is beautiful but the file size is 7gb on just startup,and you need to download additional files each time you finish some levels,so if your phone isn't at least 512gb just don't !!",4,2025-07-18 06:24:55,en
worst server ever. loose connectivity multiple times. this problem never fixed and never will be.,1,2025-07-18 03:47:14,en
there are so many bugs the skill of sung Jinhoo is missing when started the quest..even I restarted the game still the skill is missing..,1,2025-07-18 00:34:49,en
Great,5,2025-07-17 21:52:20,en
awesome and it should also be a PLAYSTATION GAME,5,2025-07-17 21:14:37,en
"Whenever I try to download the game file, it crashes 😕",1,2025-07-17 21:01:41,en
op and best of the best game ever,5,2025-07-17 20:59:03,en
very good games,5,2025-07-17 19:23:58,en
ARISE🫴🔥🔥,5,2025-07-17 18:34:17,en
it does not loads table,1,2025-07-17 18:01:50,en
"wonderful game, manhwa based character, good job for the dev team.... Bugs in this game have been reduced, for those of you who are still experiencing freezing bugs, stuck in loading screens and so on, try lowering the graphics quality first, maybe your phone is not compitable with those setting... W dev L players who have a bad smartphone and blame the game 🤣",5,2025-07-17 15:59:30,en
this is epic game (:,5,2025-07-17 15:04:55,en
really nice game,5,2025-07-17 12:27:34,en
very bad lag and freeze on you,1,2025-07-17 10:59:37,en
fantastic game their story part I can't explain unbelievable ❤️,5,2025-07-17 10:32:06,en
"I just downloaded this game, but I can't seem to get past the loading screen, I have high hopes for this game,please fix it",1,2025-07-17 06:17:32,en
Perfetct,5,2025-07-17 05:54:19,en
"Annoying why update bosses difficulties when you can just add a new one, lower bosses that we have cleared proves our efforts of how far we've become stronger. Now I couldn't easily clear the same boss I need to lower the difficulty which is pretty boring. Instead of climbing up, I'm stepping down. And I don't think management will bother reading players feedback. Ya whatever I'm a lil bored anyway.",2,2025-07-17 02:59:06,en
the world's best game solo leveling,5,2025-07-17 02:30:34,en
very extremely nice game,5,2025-07-17 02:30:12,en
❤️❤️💙❤️❤️,5,2025-07-17 01:48:17,en
tooo hard,1,2025-07-16 23:45:52,en
this game does not open in my device,4,2025-07-16 21:58:17,en
very good game but the problem is that it lag so much on my phone,4,2025-07-16 21:29:11,en
❤️❤️❤️❤️❤️,5,2025-07-16 20:54:27,en
"It heats up the device very fast ,even 8gb ram isn't enough i think for the game,since it got very hot i couldn't play the game so can't say anything about the actual game so I give 2 stars",2,2025-07-16 20:54:02,en
I am stuck at the opening screen,1,2025-07-16 19:27:39,en
Excellent game mind-blowing graphics and very good story and this game keeps getting more and more good as time goes on but there are many issues like It won't show tap to play or get stuck at download table,4,2025-07-16 18:39:30,en
"THE GAME LAGS EVEN ON LOWEST SETTINGS I HAVE MEDIATEK 1080 PROCESSOR, BUT STILL CANT PLAY SMOOTHLY EVEN THOUGH USING IN 60 FPS AND EVERYTHING ON LOW",1,2025-07-16 14:51:00,en
I really like this game,5,2025-07-16 14:25:16,en
"The game is good and pretty fun but after I think the Christmad update, the game has begun lagging quite frequently, often requiring extremely good WiFi for smooth gameplay. The updates add lots of content but slowly its begun lagging more and more",4,2025-07-16 14:22:53,en
"The only mobile game that I've played for longer than a few months. Despite the long loading times and occasional glitches (which can be slightly annoying) it's still a fun and enjoyable game. The seasonal updates include fun holiday events, the rewards are great for people who aren't able to spend a lot of money on it, and it's a great way to kill some time or relax after a long hard day. The mini games are especially great because it keeps the game fresh and exciting.",5,2025-07-16 13:26:29,en
"The game is enjoyable and I like that ot stays true to the story with some little added details , I just wish for the developers to make it easier to get essence and I would also like a feature that allows you to transfer just cosmetics(frames,costumes,ect) over to another account and then you would lose it on the current account ,my only issue is that it's not all too optimized for mobile , great game and highly recommended , thank you netmarble !",5,2025-07-16 12:36:40,en
"1. **Compelling Storyline:** The narrative is a major draw. Players follow Jinwoo Sung from his humble beginnings as the weakest hunter to becoming the ultimate powerhouse. The rich lore and character development keep players engaged throughout their journey. ### 2. **Dynamic Combat Mechanics:** The game features fast-paced, action-oriented combat. Players can seamlessly switch between skills and attacks, allowing for a fluid battle experience.",5,2025-07-16 11:26:26,en
World rank 3 fir delete kardiya kyu ki ichha Shakti mar geya,5,2025-07-16 10:33:12,en
I enjoy this game. I hope it well release a multiplayer. for new features.,5,2025-07-16 10:30:18,en
Greatest game I've played so far❤️‍🔥,5,2025-07-16 08:00:59,en
it doesn't even detect network even tho I am on 4g/5g network.,1,2025-07-16 07:09:24,en
I could have given 5 stars if this game would have open and I could play .. after downloading this game i couldn't open it yet... wasted of my data and time ..,1,2025-07-15 23:03:14,en
why my server always get Errors please do something for this..,2,2025-07-15 21:38:01,en
wow as the solo leveling fan it just like wow,5,2025-07-15 19:47:37,en
The game has improved so much from the start to now and it's amazing. I have never played a more enjoyable game like this before. It is a masterpiece. but now I'm giving it one star. It totally became a money hungry game and the devs dont even respects the true strong hunters of the main story.,1,2025-07-15 17:56:01,en
deducted a star for this cringe collab,4,2025-07-15 16:48:15,en
"After installing Solo Leveling: Arise, the game automatically starts downloading and playing animations, which causes the phone’s battery to drain faster. There should be an option to disable these automatic animations to help save battery. I hope the developers will fix this issue in future updates. Otherwise, the game experience is really good.",3,2025-07-15 14:52:42,en
mere favourite anime car game Hai yah kripya karke aise chalao yaar mere phone mein chal nahin Raha yah game mujhe is game ko khelna hai main bahut jyada excited hun is game ko khelne ke liye yah bahut achcha lagta hai mujhe,5,2025-07-15 14:49:05,en
gay event loading forever boring gameplay.,1,2025-07-15 12:21:03,en
it's an online game...,1,2025-07-15 12:11:22,en
عالی بود و خیلی هم خفن,5,2025-07-15 11:03:59,en
I rly like how I feel like I'm in the anime,5,2025-07-15 10:44:10,en
very great,4,2025-07-15 07:06:24,en
Are the pictures of the gameplay legit? I deleted it because it was stuck at 100%,2,2025-07-15 06:25:25,en
Since the game is updated it takes a lot of space but it is an interesting game ARISE,4,2025-07-15 06:01:47,en
I just like solo leveling,5,2025-07-15 04:34:07,en
I keep getting kick out of the game,2,2025-07-15 02:24:58,en
good gaming,5,2025-07-15 01:58:50,en
Great game Very fun yo play,5,2025-07-15 00:38:26,en
this is a wonderful game and I like solo leveling Manga and anime because her animation is very cool and I like this manwa and anime,5,2025-07-14 22:48:27,en
this game is a pay to win and that's sick,3,2025-07-14 21:09:50,en
it's really one of the best game,5,2025-07-14 19:18:28,en
My guest account disappeared after a day and I am very upset. I wanted to link my account to Google but I was a little lazy and was supposed to link my account the next day but I no longer have an account and its gone. I hope there is a way to get my account back.,1,2025-07-14 18:53:19,en
why i can't open thik game i like to ply this game,5,2025-07-14 18:22:41,en
Nice app,5,2025-07-14 17:37:32,en
best game ever brooo,5,2025-07-14 16:20:42,en
"Hi, I’m facing a sound bug on my Samsung A15 5G. During boss fights or heavy skill effects, a buzzing/crackling sound occurs from the speaker. It doesn’t happen in normal fights. Please fix this in the next patch.",4,2025-07-14 16:07:25,en
Very nice but the logging problem has,5,2025-07-14 14:01:35,en
"What I love about netmarble is that they never put ads in their games, and they make it so addicting and enjoyable for anyone to play. They did a really good job",5,2025-07-14 11:06:34,en
"Bad UX for PC, Must keep signing in every time I launched the game, and the way it can't be full screen, I fr have to see those Taskbar while playing, hopefully the devs takes notes of this for better UX accross all platforms",3,2025-07-14 09:06:44,en
security alert code 2 !! What is this . I can't even play the game bro 👎🏿,1,2025-07-14 05:20:34,en
"fun game, when it works. there are pop-up ads constantly trying to get you to spend money and the worse part is very often (usually in timed boss battles) you'll get hit with a loading circle of doom for 30+ seconds regardless of your internet connection, during which time you can do nothing but move unless you are set to automatic mode. I'd definately never spend money on it, but for a f2p player it's entertaining enough.",3,2025-07-14 03:06:18,en
it's very good game,3,2025-07-13 23:19:37,en
I have the worst experience. The fame always stops at the start of the tutorial.,1,2025-07-13 22:33:47,en
I think 🤔 you make a multiplayer mod pvp please 🥺,5,2025-07-13 21:23:04,en
games good but it takes a lot of Data so don't download it when your wifi is low,4,2025-07-13 19:12:30,en
It's not my type,1,2025-07-13 18:23:02,en
4 for little lag in game,4,2025-07-13 17:07:35,en
storage large amount gening for this game,3,2025-07-13 16:46:12,en
"Avec la note du jeu, je me disais qu'il était peut-être mauvais... Mais, après avoir téléchargé et joué, je me rends compte par moi-même à quel point ce jeu est excellent !!! J'encourage ceux qui y sont intéressés à le télécharger, vous serez pas déçus.",5,2025-07-13 16:32:56,en
the best game I played in 2025,5,2025-07-13 15:24:53,en
This games is on point. You can tell the devs took their time. Updates are awesome as it fixed light issues. Free to play but can spend money if you like and it doesn't affect wether you get stronger or not. Gameplay is smooth with many different modes to be able to get your hunters stronger. Haven't played a game like this in a while. Great job!!!!,5,2025-07-13 14:23:25,en
My Fav RPG because of my Metor is hear and Insane graphic and also animation,5,2025-07-13 12:28:33,en
How can I lunch game??,5,2025-07-13 11:53:44,en
nice game..so detail about the storyline according to manhwa,4,2025-07-13 04:18:15,en
the game gets stuck when showing how to use ultimate skill and won't do anything,1,2025-07-13 03:22:20,en
"This game's consistent issue is that it's a battery drainer. Unlike others, this game will drain your battery if you are not watching it. Also if you turn down the settings a scrolling message goes off to change it. Touch add you removed one of the panels to purchase Summon without cash. Removing it makes a strictly Pay-Only game",1,2025-07-13 02:38:28,en
supporting pride month it's sad,1,2025-07-12 23:16:16,en
I love this Anime and game 😍😍,5,2025-07-12 22:37:29,en
Nice gme,5,2025-07-12 21:35:14,en
this game give is very very nice download it ❤️❤️❣️,5,2025-07-12 20:22:11,en
this One my Favorite Genre Solo Leveling Anime MMORPG 2025 I love it💖,5,2025-07-12 18:48:11,en
this game is kinda nice I'm not joking tried it,5,2025-07-12 17:47:38,en
I enjoy this game but Solo leveling arise banning system detected me worng they give me one Year ban without any reason #stop banning innocent player's,1,2025-07-12 16:32:45,en
it too slow to loading the game even if ur using a 16 it still slow,5,2025-07-12 15:18:51,en
"This game is not designed to be played — it's just for watching. I think the creator is mad. Even if no one is playing, the auto mode still works. In that case, what's the point of creating this? I feel like uninstalling it. It's just a waste of time. The creator must be mad — if the auto can play, then why are we even installing this game? One star also not worth",1,2025-07-12 13:02:58,en
My Favourite Anime and Game 💕💕💕💕#Solo Leveling:Arise,5,2025-07-12 12:59:17,en
best game in the world and grapics,5,2025-07-12 12:46:26,en
very considerate game for player,5,2025-07-12 07:34:49,en
Bucket game,1,2025-07-12 07:23:18,en
"You have taken all the options for versatility. If I want to play new build I have to chose new weapon, then I have to get 5 same weapons to make it 5 stars, because 1 star won't give damage near the weapon I am already using. Plus it also requires upgrade material,gold. Also why do I have to give gold If I want to swap my artifact. This same star and upgrade material formula applies to all acquired hunters (except jinwoo). So, if you want to use a new hunter, get it's 5 copies, upgrade material",1,2025-07-12 02:59:18,en
The worst game dont play,1,2025-07-12 02:07:45,en
"After a year of playing, I dare say SLA is one of the best gacha game out there. The game is free to play friendly, I'm also in my top 10 of my servers, where most of them are paid players. The game is more skill based rather than button mashing or getting the top scores through paywall. I'm also able to duplicate most of my characters to its highest advancement, while other games, I have struggled to advance the characters.",5,2025-07-12 00:12:42,en
"How much cpu/storage/ram does it need , lagging in snapdragon 128gb/6gb Does it run on laptop (bluestacks or other)",1,2025-07-11 21:13:51,en
bary bad not daonload,1,2025-07-11 20:53:52,en
ABSOLUTELY HORRIBLE AD JUNK PAY TO WIN GARBAGE,1,2025-07-11 20:11:05,en
Stop playing after this collaboration with this idol. not everyone likes idols. i prefer it to stay with the story,2,2025-07-11 19:30:32,en
Good level up is so nice i like it,5,2025-07-11 16:20:41,en
decent sword game,4,2025-07-11 15:37:42,en
Best Game Best Graphics Controller Game,5,2025-07-11 10:52:27,en
"for what it is, its a good game... but it's also boring and weirdly empty. very easy to stay f2p but also couldn't manage to play this longer than 2 days.",3,2025-07-11 07:07:09,en
"Takes 50 years to download, beginner tutorial takes half an hour. Dude.. why?",2,2025-07-11 06:19:24,en
"After every 3 to 5 minutes, it kicks me out of the game, so I don't really think it is too fun how can I ever level up if I keep getting thrown off the game?",2,2025-07-11 04:56:03,en
Best game played until now 😁,5,2025-07-11 03:56:02,en
this game is unplayable keeps crashing on install screen stuck at 40% patch note can't even do the tutorial supposably what's causing the crashes is the background music video on the start up screen that will definitely have to be removed so it stops with the crashes...,1,2025-07-11 01:31:37,en
I'm glad that net Marple makes this game because it came out perfect just like the seven deadly sins game,5,2025-07-10 23:45:54,en
loading time 😡,1,2025-07-10 21:23:22,en
best game i play so far,5,2025-07-10 17:50:00,en
Very nice graphics and hd textures event also good but one problem still there that must be fixed is that glitches some times charector doesn't use their ultimate skill and some time monster became immortal without any artifacts or elemental suppot plz fix it.,5,2025-07-10 16:40:09,en
"gamenya bagus banget si ya tapi dev harus support buat hp yang mid range biar bisa main dan laku, kalo bisa awal main bisa langsung setting grafik agar para pemain nyaman jadi kadang misal ada hp yang ingin bermain tapi hp nya tidak terlalu bagus bisa atur grafik dan fps dulu jadi pas main walau tutorial tetap smooth",3,2025-07-10 16:25:39,en
nice bro 👍👍👍👍,5,2025-07-10 15:46:42,en
"I like most things about this game, however I'm left with a bad taste in my mouth with how insanely predatory the in game ads are. You can hardly do anything without being hit with a ""Buy this! Limited time discount!"" and frankly it's quite obnoxious. I know you need to make money but this is ridiculous.",3,2025-07-10 14:17:49,en
"suggestion, for bonds to have a claim all button for easier claiming of claimables.",5,2025-07-10 13:50:46,en
I love this game 💫❤️,5,2025-07-10 13:26:16,en
"After a year, the gameplay feels stale, catering only to new players completely neglecting its veteran community. It's overtly pay-to-win post-campaign. Developers just ramped up difficulty, I suggest a new, engaging storyline instead or give us the rest of the story.",1,2025-07-10 12:44:58,en
"the game is good overall, but lately the game has been crashing in my phone a lot, along with lots of lag in game... I want to keep playing the game so I request the developers to see to this problem quickily",4,2025-07-10 12:17:27,en
"very foolish game,, I don't like it😵‍💫",1,2025-07-10 09:45:53,en
this is awesome,5,2025-07-10 09:26:03,en
it's super good just would like make your own character,5,2025-07-10 07:42:33,en
"I love it, but it keeps on freezing on load screens and sometimes during the game",3,2025-07-10 07:30:33,en
"Bug, Force close, stuck",1,2025-07-10 06:54:57,en
"Reconnecting error, I have no idea if it's just me. But whenever I go into the instance dungeon, I always get the circle reconnecting pop-up, I have always done it in x5 before and have no issue. I switched to Mobile data and Wifi connection continuously and still have the same effect. BUT I am still receiving over 400 Mbps internet. Such a good welcome back huh? If it wasn't for the G-Idle collab, I never would've reinstalled.",1,2025-07-10 06:00:51,en
please prolong I-dle event i just start playing this game,4,2025-07-10 03:25:41,en
not satisfied,2,2025-07-10 02:04:12,en
"Of course it's a nice game with high graffics and many other. But we want new main chapters, literally, I completed the hard, main, reverse 10 times. I know there are many more modes but I am curious to play more main chapters. Developer please put some efforts on your logo. The game is 5 ⭐but the logo is half ⭐.",4,2025-07-10 01:30:17,en
"I have deleted and reinstalled the game several times, but it still gets stuck on the login page.",1,2025-07-09 23:44:49,en
this is the first time I am feeling bad for having read solo levelling already. If there could be more games with this kind of immersive story mode I don't know if I even want to read manhwas again,5,2025-07-09 22:31:07,en
can you pls reduce its download size pls,1,2025-07-09 21:53:35,en
"Hello, I recently downloaded the game Solo Leveling Arise from the Play Store. However, after the game finishes loading, it does not start or respond at all. I’ve tried restarting my phone and reinstalling the game, but the issue still persists. Please look into this problem and provide a fix as soon as possible. Looking forward to an update. Thank you.",1,2025-07-09 21:45:27,en
"I really enjoy the gameplay, but i did not play for 5 month or more my cha is somehow gone and she was 4 star and her weapon was gone to, and does also some of my other character that i got from the event gacha.",1,2025-07-09 21:44:31,en
"After a year of playing, netmarble decided to use all of the players base suggestions and ideas that were specific to solo leveling arise, and implement them in not 1 but 2 new solo leveling games, in addition to not having any major new content for some time. it was a great game, but this demonstrates their intentions, and the way it was done is killing the game.",2,2025-07-09 21:25:16,en
عالیه طرفدارشم,5,2025-07-09 21:12:43,en
very good 🎮🎮,5,2025-07-09 20:05:30,en
"I LOVE SOLO LEVELING MANGAS, GAMES AND ANIME. I LIKE THIS GAME VERY MUCH....",5,2025-07-09 19:48:20,en
I love this,5,2025-07-09 18:35:33,en
bekar hai gam,5,2025-07-09 18:06:11,en
Hope you can add an additional pair of weapon slot for jinwoo to switch during fights.,5,2025-07-09 17:33:21,en
Panget hnd nmn ma laro,1,2025-07-09 17:24:54,en
very very bad game isko khulne mein bahut time lagta hai jab khul jata hai FIR dobara kholte Hain FIR usse bhi jyada time lagta hai to maine aapko yahi bolna chahunga realistic hai Varna isko bade mobile mein kah sakte hain oppo mein Nahin khulla,2,2025-07-09 16:10:24,en
the game didn't finish downloading and it froze at the londing,3,2025-07-09 15:56:17,en
when I open the game it goes all background screen pink all over pink I didn't see my character at all,1,2025-07-09 13:51:34,en
game screen not rotating while rotating mobile screen,1,2025-07-09 13:14:07,en
I don't like opening the new version if it's all animation I'd probably like it more though the game is pretty good,5,2025-07-09 13:13:07,en
this game is not starting this game freeze in download table,2,2025-07-09 12:49:53,en
I couldn't exit the damned tutorial and play around explore the game settings even after finishing chapter one. uninstalled it after that,2,2025-07-09 10:20:27,en
Please fix the laggy issue in lobby menu .. if settin low graphics still lag.. please fix,1,2025-07-09 10:14:27,en
I don't play this game but it's ads are annoying so it will get an honest 1 star if I could go lower I would. I would never recommend this game based solely on their ads.,1,2025-07-09 06:20:19,en
"Aside from it throwing its purchase options at you all the time, it's honestly pretty good. While most of the story uses the panels from the comic, there are some game original animations and stories. As a fan i find this game pretty enjoyable but can get repetitive very easily",4,2025-07-09 06:13:15,en
"great graphics and very f2p friendly with a lot of events on a weekly basis. no stamina/energy? no problem this game does not revolve on that. only problem i have is when you auto the ai just does ridiculous bs like using ultimate to a boss who has not spawned yet. but other than that, its a 5☆ game!",5,2025-07-09 04:00:12,en
I uninstall this right now it's just waste of your efforts. it's just useless for Android users. I repeat it's just useless for Android users. It's takes too much time for loading in every 10 to 15 minutes. Even I have better Wi-Fi connection.even gensin impact with huge storage is better than this. Please fix this issue. Otherwise there is no point for Android users to play this game.,1,2025-07-09 03:30:29,en
"too many bugs and freezes, I can't even redo the mission I had done because if I did even before the boss stage the games crashes and force me to log in again saying it was because of my internet even though my internet is stable at any other thing that this and it ran normally, 5-10mb/second",1,2025-07-09 02:30:42,en
keeps kicking me out,1,2025-07-09 02:13:08,en
Too much downloading! 😔,1,2025-07-09 00:40:36,en
the game is not starting properly,1,2025-07-09 00:18:21,en
the game is not lunching properly,4,2025-07-08 23:58:46,en
"after the new update , I can't able to open the game . it says that the verification is in process but I can't go further into it . please look into it .I can't able to play the game because of that",2,2025-07-08 23:36:55,en
"It's an excellent game. Quite easy and fun to play. But this game is very laggy, not well optimised and causes mobile heating. So please fix these issues and give us some more daily rewards. As a F2P player, it's very hard to level up. Furthermore, it's a very good game.",5,2025-07-08 23:35:56,en
I don't know but this game is continuously having draw backs such as stop in mid way etc. please take measurements against this problem and also make the lagging minimum!,4,2025-07-08 20:28:37,en
"I don't know what is happening in this game. I am just downloading and downloading, something or the other keeps coming up again and again, sometimes 1.5GB, sometimes 8GB, that's why I deleted the game",1,2025-07-08 19:48:54,en
update next story...eagerly waiting here..,4,2025-07-08 19:32:18,en
"the game is good, just lower the difficulty a bit, and fix the lag ..",4,2025-07-08 19:10:33,en
"The game just needs controller support for PlayStation. Controllers, that's all, even though it may not be on PlayStation. Mobile players may use their controllers on their phones. So, just for the heads up",5,2025-07-08 15:26:44,en
I am fan of solo leveling the game is faboiles please add multiplayer because we can play with friends and go to dungeons and do tasks like a real solo leveling,5,2025-07-08 14:48:54,en
good game for me I hope also other player can play this game,4,2025-07-08 14:39:43,en
"I've been playing for 6 months , I don't wanna quit the game but it's really getting boring: gates , Story repeated 5 times , same POD , same BFOT , guild system boring, stimulation gates lack creativity . Only good content is WBL",4,2025-07-08 14:38:01,en
sir I am giving this review as I am playing game for atleast 30 minutes and my phone get hot out of sudden so please do something about this at this rate I will leave the game,3,2025-07-08 12:32:54,en
"amazing game, auto battle does kinda kill the hype for the game however. everything is auto-performance based, not necessarily skill based. still a great game.",4,2025-07-08 12:12:54,en
do not download this game if you have a recharge of 1.5 gb or 1gb per day because it also takes more data after downloading,1,2025-07-08 10:57:14,en
Game crashes way too much,4,2025-07-08 09:34:27,en
need collab with 7deadly sins and hopefully with Escanor character in the list,5,2025-07-08 08:19:31,en
"I really want this game for fighting bc I am bored of my own games, spasificly gacha life 2.",5,2025-07-08 06:15:39,en
love the game but it is not letting me pass the loading screen it just keeps me there I hope they would be an improvement soon,1,2025-07-08 03:29:16,en
awesome 👍👍,5,2025-07-08 03:08:01,en
After the recent update my game is stuck on download table. No matter what i do i cannot play the game.,2,2025-07-08 01:59:30,en
Best anime game,5,2025-07-08 00:37:59,en
this game is such an amazing game it is like a real anime i feel I am a sung jinwo this is the best game I have ever seen 🥵🥵,5,2025-07-08 00:09:07,en
Fix your Google Sign-In option. I'm thinking to uninstall this and move on.,1,2025-07-07 23:29:52,en
bro battlefield of trial 60 hunter is so hard because boss is always moving fix this but 🤞🔥,5,2025-07-07 23:28:17,en
when will the lag get fixed in this game?,1,2025-07-07 21:46:15,en
"The thing is my game gets stuck at some of initial chapters, where the tutorial is about the Ultimate skill, I don't know what's happening, I have tried downloading whole pack, clearing cache, reinstalling the game again and even resetting my phone but this isn't working out for me, Devs I need help.",2,2025-07-07 21:35:19,en
Love the collab !!,5,2025-07-07 21:04:55,en
game dpesnt start,1,2025-07-07 19:51:15,en
The best game that I have ever played,5,2025-07-07 19:50:31,en
"im sure this could be an entertaining game, but it takes too long to get started.",1,2025-07-07 19:08:17,en
"honestly its one of the worst games out there, not only is there a lot of ads but there is just too many ingame purchases which make you not even want to play, some challanges are so hard that without buying things its just impossible to actually play. i am very disappointed in it and hope more people wont have to suffer as much as me. overall, its not worth it",1,2025-07-07 18:13:33,en
Can not pvp battle play,1,2025-07-07 17:19:56,en
develop full screen support this game haf screen bad experience this game,2,2025-07-07 16:20:45,en
the devs are just milking this game it will die soon,1,2025-07-07 14:56:57,en
"The game is very nice and the updates are awesome.. But I have one problem after updating, it can't start loading it's saying I should download the table but there isn't an option where I can download it.So I'm asking if you can assist me please.",5,2025-07-07 14:48:06,en
👏,5,2025-07-07 14:12:25,en
I have 18gb storage left but game said I don't have enough storage don't know why,1,2025-07-07 13:52:18,en
the new update with the new loading screen is lagging my game.,2,2025-07-07 13:00:08,en
so much patch file need to download and it's take too long to download,3,2025-07-07 10:23:41,en
what a game wow,5,2025-07-07 08:10:37,en
I cant even play because it takes 14 GB to even load the game if I can rate in the negatives I would rate is a -9 trillion,1,2025-07-07 08:08:04,en
perfection,5,2025-07-07 07:55:37,en
Hey we all having same error here it says this game cannot played in an emulator enviroment on chromo os so guys pls fix this i love this game,1,2025-07-07 07:35:30,en
I can't play the game now after purchasing subscribe it just keeps loading on the loading screen.,1,2025-07-07 07:34:26,en
good work,5,2025-07-07 07:11:21,en
the game is good but every time I choose a nickname it doesn't let me confirm says it's prohibited,3,2025-07-07 05:39:48,en
"To be fair about my review I will try to sum it up. Game is taxing on battery life also running hot. Graphic and story seemed really good. Don't participate except for watching your character run around. Seems to be an all-around okay game, just extremely taxing on my system and therefore hard to run any graphical content in any way shape or form. This game will require a high-performance phone in order to run smoothly. All around I think it's an idle farming game I give it a 3 out of 5.",3,2025-07-07 05:02:08,en
good one game,5,2025-07-07 01:18:56,en
"The mobile version of this game is not good. I hope they fix it. So that many people can play this game. And I'm one of them, I hope so.",2,2025-07-07 01:11:10,en
bakwas hai,1,2025-07-07 00:13:14,en
good game experience but it would be best to decrease the game requirements because for weak devices the game is lagging pretty much but when I played the Pc version it was better and don't mind my suggestion many people would like to get a souls type of game other than a gacha game something like dark souls some open world game,3,2025-07-06 23:45:51,en
Muy fiel al cuento para dormir que es el manwa,1,2025-07-06 22:41:36,en
This game is very fun to play when you're bored.,5,2025-07-06 22:18:16,en
this game will take much time to open that's not good and this performance is bed and game take large amount of data ..bad game improve this 🕐,1,2025-07-06 22:13:41,en
"It's a massive game, takes alotta space but I still love it",4,2025-07-06 21:58:53,en
